total_return,cagr,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,total_trades,win_rate,avg_win,avg_loss,profit_factor,expectancy,final_value,peak_value,exposure_time,alpha,beta,information_ratio,average_exposure_pct,average_cash_pct,gross_turnover_x,strategy,status,return_delta_vs_rsi_pct_points,sharpe_delta_vs_rsi,drawdown_delta_vs_rsi_pct_points,return_delta_vs_voo_benchmark_pct_points,sharpe_delta_vs_voo_benchmark,drawdown_delta_vs_voo_benchmark_pct_points
2.4193435017776754,0.47931873632613975,7.789875890166025,0.10051275037694735,0.1170150973595579,0.025784402884620212,18.589483668518152,562,24,50.0,379.94929185792245,-339.6269001616278,1.1187255534738423,20.161195848147344,10241.934350177768,11015.352892780658,59.5219123505976,-2.3513397673489735,0.20649437315120497,-0.6222864796638983,21.303950337385746,78.69604966261427,8.14702765297177,MSFT.US:mean_reversion,available,-2.336894540751819,-0.06875204892295947,2.5937635013493825,-85.46343502751343,-0.7171028015104772,-7.7208735639853145
17.242342085029485,3.233057158900987,6.748746969400164,0.5081894940949471,0.5340537454227587,0.3344526096899472,9.666712309101664,379,40,40.0,474.5638899210946,-172.68974257215064,1.8320481685927559,86.21171042514746,11724.234208502949,11883.53365850295,52.111553784860554,1.0475872066410905,0.1569337913977783,-0.4795951689284681,18.23674945903776,81.76325054096225,14.382378336023958,MSFT.US:supertrend,available,12.48610404249999,0.3389246947950403,-6.329007858067106,-70.64043644426161,-0.30942605779247756,-16.6436449234018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,-0.5338858238941889,0.0,100.0,0.0,MSFT.US:dip_score,available,-4.756238042529494,-0.16926479929990682,-15.99572016716877,-87.8827785292911,-0.8176155518874246,-26.310357232503467
5.224502759019088,1.0238655080903936,2.069373796704289,0.5048842576719836,0.5272838346628981,0.309312178836608,3.3101364192686487,334,34,70.58823529411765,68.37645372497367,-59.61343375955552,2.752793767958928,30.73236917070038,10522.450275901909,10566.739168293723,48.286852589641434,0.19498918332339985,0.05598658548212013,-0.5259826029842626,4.299397183706874,95.70060281629311,3.3662611468245487,MSFT.US:vol_scaled,available,0.46826471648959345,0.33561945837207685,-12.685583747900122,-82.65827577027201,-0.312731294215441,-23.00022081323482
20.340226259969093,3.7729986918993985,5.427469957437684,0.7126350194316846,0.5765757459648573,0.33999459587763103,11.097231360869499,263,82,73.17073170731707,122.20611081481597,-148.37824531341613,2.246214682127534,49.610307951143945,12034.02262599691,12034.02262599691,27.171314741035857,2.1925068141207973,0.11037146905289412,-0.4404997189371552,8.80551657356139,91.19448342643862,30.127922652734856,MSFT.US:combined,available,15.583988217439599,0.5433702201317778,-4.898488806299271,-67.54255226932202,-0.10498053245574002,-15.213125871633968
74.06188948644893,11.724219588876217,28.430635607836656,0.5338857413354517,0.8227520036811381,0.32156374605866545,36.46001681650168,392,2,100.0,7406.188948644893,0.0,inf,7406.188948644893,17406.188948644893,19354.510043001406,99.9203187250996,-2.347197010973273e-06,0.9999991299952318,-0.609957528321349,99.94513293215053,0.5908290114047419,2.741360255119609,MSFT.US:buy_hold,available,69.30565144391944,0.36462094203554496,20.46429664933291,,,
14.287637575334811,2.7073299768581416,5.8476516940930034,0.4895506738346992,0.39813174269555995,0.29127368184289615,9.294797798856369,399,26,76.92307692307693,203.81661844345396,-203.13414230035437,3.3445324377834114,109.90490442565205,11428.763757533481,11428.763757533481,31.47410358565737,-0.7743982469584015,0.25732467511883295,-0.8403263383651821,13.536762865827818,86.46323713417218,12.27467135579289,SPY.US:rsi_baseline,available,0.0,0.0,0.0,-73.59514095395629,-0.32806487805272544,-17.0155594336471
16.731149154088854,3.1428653024262676,6.778334226617002,0.49372884882401985,0.486858813839037,0.3307484948398395,9.502281496241299,658,30,73.33333333333333,198.22401703749856,-126.8373180008999,4.2977575956726985,111.54099436059231,11673.114915408885,11673.114915408885,46.29482071713147,-1.3452438675283729,0.3319501133470447,-0.8901837097580566,21.834665281233214,78.1653347187668,15.558303123149148,SPY.US:itoflow_rsi,available,2.443511578754043,0.00417817498932066,0.2074836973849301,-71.15162937520225,-0.3238867030634048,-16.808075736262168
11.488734960604962,2.199198728977958,5.745485467917573,0.4105610637606217,0.3781658425018234,0.19906438592557998,11.04767544808405,449,96,62.5,118.92852260264922,-134.3878990010542,1.4749408675270221,23.93486450126044,11148.873496060496,11340.22889039528,48.525896414342625,-0.8196361770202705,0.2248781256332575,-0.836385232746511,24.543578189136063,75.45642181086394,50.336912801532364,SPY.US:mean_reversion,available,-2.7989026147298492,-0.07898961007407751,1.7528776492276812,-76.39404356868614,-0.40705448812680295,-15.262681784419417
19.38622199553265,3.60791855955771,4.260363084612294,0.857162302945631,0.8768310516763536,0.8213539202926861,4.392647883475181,408,40,50.0,320.97179213446805,-127.10957217914127,2.525158307370494,96.93110997766337,11938.622199553265,12219.565029126554,56.33466135458167,1.829243392500134,0.12894669446592602,-0.6752886479885676,27.045689382427785,72.9543106175722,21.066170224510508,SPY.US:supertrend,available,5.09858442019784,0.3676116291109318,-4.902149915381187,-68.49655653375845,0.039546751058206375,-21.917709349028286
5.131784911345912,1.0060534947490485,2.254694291833999,0.45710842209864827,0.22264122096448608,0.4488410686546977,2.2414470622407,7,2,100.0,513.1784911345911,0.0,inf,513.1784911345911,10513.178491134591,10513.178491134591,0.8764940239043826,0.5433695678936151,0.0344741550357025,-0.7767045947134634,0.44435492796130843,99.55564507203869,1.0231029794050293,SPY.US:dip_score,available,-9.155852663988899,-0.03244225173605092,-7.053350736615668,-82.75099361794518,-0.36050712978877636,-24.068910170262768
2.2244625896032084,0.4410464651122936,1.3021819170489897,0.34704576601551257,0.3344899990953229,0.18289274568679686,2.411503329211231,658,30,73.33333333333333,30.260349212793507,-27.604395595100936,3.014590920800701,14.829750597354991,10222.44625896032,10222.44625896032,46.29482071713147,-0.4416705201846978,0.06322091154894248,-0.8421316419104554,3.8296353163879284,96.17036468361208,2.560527714371503,SPY.US:vol_scaled,available,-12.063174985731603,-0.14250490781918662,-6.883294469645138,-85.6583159396879,-0.47056978587191206,-23.898853903292235
13.245794216051761,2.51936219299711,4.132653635401278,0.6274421023929165,0.4541560522314336,0.3287690231143404,7.66301572189457,204,114,61.40350877192983,76.56189123419797,-61.59485325417047,1.9774867922659036,23.238235466757526,11324.579421605176,11355.863443330292,20.0,0.8573439273487271,0.12279698051136997,-0.7394874597253992,9.780034780042106,90.2199652199579,59.183239412189856,SPY.US:combined,available,-1.0418433592830496,0.13789142855821734,-1.631782076961799,-74.63698431323934,-0.1901734494945081,-18.647341510608896
87.30393958656605,13.37488129528146,17.327585886257406,0.815713731510404,1.0986306022141135,0.5088061897267664,26.286789676170986,488,2,100.0,8730.393958656603,0.0,inf,8730.393958656603,18730.393958656605,19002.654306768527,99.9203187250996,7.4321724087556e-07,0.9999990898863692,-0.7537464709593342,99.94512492710099,0.3799594481278786,2.873913309174835,SPY.US:buy_hold,available,73.01630201123123,0.32616305767570486,16.991991877314618,,,
-1.4667709639582427,-0.29513097232783947,3.3911754585514933,-0.0706166538933767,-0.07090979441412179,-0.044638544616192086,6.611572461992507,1181,24,50.0,136.37919476549396,-160.82537749813176,0.8479954898105446,-12.223091366318888,9853.322903604176,10002.258253376487,43.82470119521912,-1.277288435776878,0.11131634034499423,-0.4657327443890984,8.592851565286791,91.40714843471322,4.980674271729542,IWM.US:rsi_baseline,available,0.0,0.0,0.0,-89.34954949324934,-0.8882322057808013,-19.69878477051096
4.122764919971032,0.8113937039029739,3.146844248212139,0.27372245809848195,0.2670850958117552,0.18434113949658343,4.401587763419529,649,30,66.66666666666666,98.80346372216322,-115.1516290449064,1.7160584620758117,27.48509946647334,10412.276491997103,10502.63356138631,40.55776892430279,-0.05827869963214215,0.09864092685644975,-0.40648019079434805,7.773338146823056,92.22666185317694,6.179433586830876,IWM.US:itoflow_rsi,available,5.589535883929274,0.3443391119918586,-2.2099846985729785,-83.76001360932007,-0.5438930937889427,-21.90876946908394
7.766391497033055,1.507365809407113,3.039807848353131,0.50965496996943,0.5700205616259354,0.38813676370166195,3.8835945222796187,530,30,60.0,140.66535402664113,-81.5581727560773,2.5870862957046716,51.77594331355376,10776.639149703306,10866.996219092514,48.366533864541836,0.7339972647725542,0.08744458993658093,-0.3687221375524018,9.767890638089789,90.23210936191022,6.246430929563334,IWM.US:mean_reversion,available,9.233162460991299,0.5802716238628067,-2.7279779397128885,-80.11638703225805,-0.3079605819179946,-22.426762710223848
