date,Open,High,Low,Close,Volume,Raw_Close
2025-11-03 00:00:00+00:00,624.84257862384,624.9615169656358,619.6291146417941,622.7116,5568052,628.27
2025-11-04 00:00:00+00:00,616.1502609784376,619.6391195301051,614.7130891318701,615.4961,8390532,620.99
2025-11-05 00:00:00+00:00,615.0995828998491,620.4617201297242,614.346306690107,617.3495,10323060,622.86
2025-11-06 00:00:00+00:00,616.4574949305465,617.2801518872517,609.3806627969623,610.7881,7099355,616.24
2025-11-07 00:00:00+00:00,608.65707193665,611.5611498743699,602.5416586684822,611.4323,7571254,616.89
2025-11-10 00:00:00+00:00,617.1810417801331,621.6610531964818,615.169001254649,620.9276,8424969,626.47
2025-11-11 00:00:00+00:00,619.629129601376,622.9296686658917,618.5487729706488,622.3548,5639205,627.91
2025-11-12 00:00:00+00:00,624.0794487042756,624.1983870570818,620.560855767088,622.6621,6090220,628.22
2025-11-13 00:00:00+00:00,620.134654512209,620.481558038156,611.0556936617097,612.5226,13065770,617.99
2025-11-14 00:00:00+00:00,606.3377903306734,615.7239092365214,604.4347767508862,612.364,9681664,617.83
2025-11-17 00:00:00+00:00,610.2924656035553,613.9681560064702,603.4237762433827,606.6252,8902509,612.04
2025-11-18 00:00:00+00:00,603.3345829588139,606.0998995024712,597.6651884678748,601.6298,8542623,607.0
2025-11-19 00:00:00+00:00,602.1452629809586,608.1416394401838,600.3116299540379,603.8104,7449382,609.2
2025-11-20 00:00:00+00:00,613.2461285952396,615.6336177253149,594.0574082538835,594.6521,13984990,599.96
2025-11-21 00:00:00+00:00,596.9218571864737,605.6043569273679,593.0860953146404,600.5693,9821397,605.93
2025-11-24 00:00:00+00:00,603.889674257651,610.6394259017139,602.9233001235891,609.4996,6242684,614.94
2025-11-25 00:00:00+00:00,609.34102055876,616.2493567331551,605.5845508168724,615.169,7389540,620.66
2025-11-26 00:00:00+00:00,617.5477210336826,621.2645443795503,616.7547987198975,619.421,5323215,624.95
2025-11-28 00:00:00+00:00,620.486500310307,623.0684536401394,620.1693313791952,622.8504,2950410,628.41
2025-12-01 00:00:00+00:00,618.6479435030055,622.4539708722343,618.578562795754,619.986,8382520,625.52
2025-12-02 00:00:00+00:00,621.4627957579239,623.207224906636,619.093940266207,621.0366,5280591,626.58
2025-12-03 00:00:00+00:00,620.2337413426212,624.2082644146508,619.4209959762711,623.2072,6338404,628.77
2025-12-04 00:00:00+00:00,624.555156880661,624.6047145240743,620.937448911489,623.7325,5147737,629.3
2025-12-05 00:00:00+00:00,624.7236924724019,627.3799823277503,623.9109470688999,624.9021,5693102,630.48
2025-12-08 00:00:00+00:00,625.7742703679546,625.8832971826729,621.1564891882089,623.0486,6876706,628.61
2025-12-09 00:00:00+00:00,622.6224922400891,624.6345328323515,622.1070926795095,622.5432,12848980,628.1
2025-12-10 00:00:00+00:00,622.0772774867122,627.9003006137686,620.9275401543913,626.5672,22457430,632.16
2025-12-11 00:00:00+00:00,624.426322765934,628.2620844629247,621.7204753672816,628.1035,33921039,633.71
2025-12-12 00:00:00+00:00,627.2015365227239,627.8259628312089,618.9551446392394,621.324,8534727,626.87
2025-12-15 00:00:00+00:00,624.981403565723,624.981403565723,619.0443974007924,620.4221,11337200,625.96
2025-12-16 00:00:00+00:00,619.0245920123035,620.6798174845004,615.1590954005862,618.6876,15819620,624.21
2025-12-17 00:00:00+00:00,619.6589394622175,620.1049583089009,611.6989897784076,611.8883,21356910,617.35
2025-12-18 00:00:00+00:00,617.5377989903699,620.4022308001479,615.0797398594879,616.507,37062391,622.01
2025-12-19 00:00:00+00:00,618.4595726974313,622.5728571403531,618.3406343520938,622.0079,10487010,627.56
2025-12-22 00:00:00+00:00,625.1647222166644,626.4618372588252,624.0067612786432,625.9251,9850052,629.73
2025-12-23 00:00:00+00:00,625.1399367063399,629.0561311773911,625.1200575465882,628.8474,13798470,632.67
2025-12-24 00:00:00+00:00,628.8473488169129,631.4813372696053,628.718134289045,630.9446,3275186,634.78
2025-12-26 00:00:00+00:00,631.302387354294,632.2317379418437,630.0500004662591,631.0042,3852111,634.84
2025-12-29 00:00:00+00:00,628.4796126146063,629.9606099620612,627.1377693803352,628.7778,6579447,632.6
2025-12-30 00:00:00+00:00,628.3801998037105,629.3840973073513,627.5949730434369,627.9031,4180422,631.72
2025-12-31 00:00:00+00:00,628.1217373622694,628.3205289365841,623.151948004401,623.3408,5556821,627.13
2026-01-02 00:00:00+00:00,626.8246918876333,627.8434988190355,621.4324698360656,624.5038,11337020,628.3
2026-01-05 00:00:00+00:00,627.5651254909401,630.2090534484394,627.4160318091263,628.6386,16175620,632.46
2026-01-06 00:00:00+00:00,628.8175700476257,632.8331602458308,628.7082346709419,632.366,8672000,636.21
2026-01-07 00:00:00+00:00,632.7337386095212,634.3638296135106,630.0997500969771,630.3383,8820106,634.17
2026-01-08 00:00:00+00:00,629.6525043686718,631.2628157002492,628.4162194268682,630.229,9017437,634.06
2026-01-09 00:00:00+00:00,631.3123928733688,635.5764724851563,629.9705496388902,634.4533,7864139,638.31
2026-01-12 00:00:00+00:00,631.352174350111,636.2921455500984,631.3223556104732,635.4771,7929830,639.34
2026-01-13 00:00:00+00:00,635.8150306411923,636.2828866550162,631.9733831089447,634.175,8859978,638.03
2026-01-14 00:00:00+00:00,631.650276819857,632.2754763102025,627.1874060541153,631.1036,8683436,634.94
2026-01-15 00:00:00+00:00,634.9105095582922,635.7156154849047,631.8590587006378,632.7735,6936972,636.62
2026-01-16 00:00:00+00:00,634.1054013300005,634.6519787959722,630.8452193180209,632.2467,6733684,636.09
2026-01-20 00:00:00+00:00,622.9730882195298,625.9548626903795,618.46051910134,619.3849,14877630,623.15
2026-01-21 00:00:00+00:00,621.2435420742833,629.5729089466754,619.8818198051691,626.4817,10403840,630.29
2026-01-22 00:00:00+00:00,630.5967037849014,631.7795136733115,627.9328966412551,629.7419,6085520,633.57
2026-01-23 00:00:00+00:00,629.0560400485934,631.6308878424026,628.1515384109304,630.0003,5850367,633.83
2026-01-26 00:00:00+00:00,631.1930468505234,634.5327451914171,630.6861283523521,633.2406,9007380,637.09
2026-01-27 00:00:00+00:00,634.5626338252305,636.7253869265436,634.0159569532592,635.8349,4339560,639.7
2026-01-28 00:00:00+00:00,637.1767390165728,637.9321470528455,634.3638380393996,635.7355,5568673,639.6
2026-01-29 00:00:00+00:00,636.5604490341078,637.166763344666,626.0145558619394,634.4135,8697180,638.27
2026-01-30 00:00:00+00:00,632.4057187372292,634.5924261340417,628.1316997343686,632.3759,6562342,636.22
